state,Pop,StateName,date,PositiveIncrease,PosIncAvg,DeathIncrease,DeathIncAvg,TotalTestResultsIncrease,TestIncAvg,HospitalizedIncrease,HospIncAvg
ND,762062,North Dakota,2020-09-18,507,94.7429474,0,1.0497834,9699,1727.1560582,14,1.0497834
NE,1934408,Nebraska,2020-09-18,502,32.9816667,3,.4135632,3724,501.5487943,9,.2067816
NH,1359711,New Hampshire,2020-09-18,47,28.6090206,0,.2941802,9615,642.3423801,0,.2941802
NJ,8882190,New Jersey,2020-09-18,487,5.1563860,4,.0562924,26098,140.3032360,25,.0788094
NM,2096829,New Mexico,2020-09-18,158,22.9394004,4,.2384553,7767,647.2630815,19,.4769106
NV,3080156,Nevada,2020-09-18,501,16.8822618,18,.2597271,4018,444.1333491,0,.2921930
NY,19453561,New York,2020-09-18,790,2.1949709,10,.0257022,89727,110.6275607,0,.0462640
OH,11689100,Ohio,2020-09-18,1011,4.2689343,28,.0769948,34772,214.7556270,62,.1368797
OK,3956971,Oklahoma,2020-09-18,1249,15.3147445,9,.2527186,14380,672.8631572,57,.5812527
OR,4217737,Oregon,2020-09-18,492,15.8615864,0,.2370940,3998,612.2240434,15,.5927349
PA,12801989,Pennsylvania,2020-09-18,760,5.5303906,21,.0937354,12290,186.2991759,0,.1640370
RI,1059361,Rhode Island,2020-09-18,132,70.7973958,3,1.0383618,9182,2227.2860715,7,1.8879306
SC,5148714,South Carolina,2020-09-18,872,14.7803898,19,.2524902,23817,275.3891554,58,.5438251
SD,884659,South Dakota,2020-09-18,389,76.0745101,5,1.0173411,2181,1076.4599693,15,2.3737960
TN,6833174,Tennessee,2020-09-18,2357,12.1612592,32,.1902483,38463,189.7214969,84,.3658622
TX,28995881,Texas,2020-09-18,3422,4.3075084,123,.1034630,99625,91.8233869,0,.0793216
UT,3205958,Utah,2020-09-18,1117,40.5495019,0,.8421820,8559,813.8596950,43,.9045658
VA,8535519,Virginia,2020-09-18,1242,15.9451347,29,.3514725,9611,320.4023095,71,.4569142
VT,623989,Vermont,2020-09-18,1,195.1957486,0,4.3269994,904,3651.9874549,0,4.8077771
WA,7614893,Washington,2020-09-18,404,16.0343684,6,.3545683,13623,320.7136331,19,.4070970
WI,5822434,Wisconsin,2020-09-18,2580,21.5030346,7,.3950238,13114,357.2560891,47,.4293737
WV,1792147,West Virginia,2020-09-18,253,44.6391953,3,.3347940,4850,405.2122956,0,1.3949749
WY,578759,Wyoming,2020-09-18,95,113.0004026,0,1.0367009,855,1064.5190831,4,3.4556698
AK,731545,Alaska,2020-09-19,87,66.8448284,0,.2733940,4557,743.4949320,0,1.3669699
AL,4903185,Alabama,2020-09-19,1301,13.7461670,9,.0611847,9412,137.8491735,0,.2039491
AR,3017825,Arkansas,2020-09-19,1078,27.4369786,0,.0994093,0,219.6946476,31,.4639103
AZ,7278717,Arizona,2020-09-19,609,6.7182170,16,.0549547,10752,59.7083250,17,.0961708
CA,39512223,California,2020-09-19,4304,2.7004302,100,.0430247,166700,69.5177287,0,.0177160
CO,5758736,Colorado,2020-09-19,605,19.7960108,2,.3125686,14919,511.8657983,20,.1562843
CT,3565287,Connecticut,2020-09-19,0,31.6384067,0,.5048682,0,808.5183605,0,.2524341
DC,705749,District of Columbia,2020-09-19,50,134.4670697,0,2.2670950,3759,3969.9666595,0,1.2752409
DE,973764,Delaware,2020-09-19,83,83.5931499,1,1.7458029,1073,2948.1476004,0,.5134714
FL,21477737,Florida,2020-09-19,3573,5.7594522,63,.1070876,30293,146.6634963,143,.1070876
GA,10617423,Georgia,2020-09-19,2284,8.9381388,62,.1695327,33437,117.3731140,135,.3955762
HI,1415872,Hawaii,2020-09-19,137,62.7175338,13,1.4125571,6975,803.1093206,15,2.8957420
IA,3155070,Iowa,2020-09-19,847,31.7584079,4,.6339004,5744,369.4054332,0,1.2994957
ID,1787065,Idaho,2020-09-19,470,59.4270494,4,1.1751111,2615,643.0096275,19,2.4621376
IL,12671821,Illinois,2020-09-19,2529,11.1349426,25,.1893966,74286,173.2189872,0,.3472271
IN,6732219,Indiana,2020-09-19,1076,15.6709103,8,.2376631,22051,308.5609663,56,.4753262
KS,2913314,Kansas,2020-09-19,0,24.9887242,0,.2402762,0,549.0654286,0,.4119020
KY,4467673,Kentucky,2020-09-19,978,19.2941605,7,.1790641,2763,365.8951763,24,.3581283
LA,4648794,Louisiana,2020-09-19,0,18.1122244,0,.1290657,0,330.2146750,0,.3011534
MA,6949503,Massachusetts,2020-09-19,599,11.6123412,26,.1438952,72419,357.9536551,23,.2446218
MD,6045680,Maryland,2020-09-19,682,13.8445965,7,.1654074,37131,493.0297336,49,.3473555
ME,1344212,Maine,2020-09-19,30,35.7086531,1,.5207512,6763,1499.8378232,2,1.6366466
MI,9986857,Michigan,2020-09-19,587,4.1053957,15,.0801053,33439,218.1567234,0,.1401842
MN,5639632,Minnesota,2020-09-19,914,9.5928245,13,.1595849,24094,447.3518840,33,.3191698
MO,6137428,Missouri,2020-09-19,1387,9.7597886,13,.1629347,16377,442.7587582,0,.2444021
MS,2976149,Mississippi,2020-09-19,1152,22.7811175,29,.3696052,69454,898.8461263,0,.4032056
MT,1068778,Montana,2020-09-19,292,58.2908705,10,1.0292128,2285,2037.1863942,12,.5613888
NC,10488084,North Carolina,2020-09-19,1229,7.5704962,28,.1430194,22000,228.3448531,0,.0572078
ND,762062,North Dakota,2020-09-19,377,100.2543100,0,1.7058979,6538,2638.3680068,11,1.0497834
NE,1934408,Nebraska,2020-09-19,466,36.1867817,0,.5686494,3420,886.7312377,13,.2584770
NH,1359711,New Hampshire,2020-09-19,59,37.5079704,0,.6619054,0,1089.4226788,0,.3677252
NJ,8882190,New Jersey,2020-09-19,461,6.4848872,3,.1125848,461,167.5149935,24,.0900679
NM,2096829,New Mexico,2020-09-19,151,20.6502295,5,.2861464,5796,275.8927886,7,.4292196
NV,3080156,Nevada,2020-09-19,323,14.2200590,4,.1623294,4085,196.1588958,0,.2272612
NY,19453561,New York,2020-09-19,986,2.0716002,2,.0102809,110444,96.0081293,0,.0359831
OH,11689100,Ohio,2020-09-19,951,4.1491646,4,.0171100,35590,195.2930508,63,.1283247
OK,3956971,Oklahoma,2020-09-19,1237,15.0367541,4,.0758156,17284,626.9441954,88,.6570682
OR,4217737,Oregon,2020-09-19,257,14.7709542,4,.0711282,4488,603.3804384,0,.6164443
PA,12801989,Pennsylvania,2020-09-19,1162,5.6475599,22,.0468677,14637,214.6072770,0,.1718483
RI,1059361,Rhode Island,2020-09-19,178,81.9361861,3,.5663792,4746,2541.9096984,12,2.1711201
SC,5148714,South Carolina,2020-09-19,922,16.6837777,11,.1359563,11861,249.4797730,39,.5438251
SD,884659,South Dakota,2020-09-19,369,87.7174143,2,.7912653,1517,901.7033682,22,2.5998718
TN,6833174,Tennessee,2020-09-19,942,10.7417139,20,.1317104,23745,130.2469394,53,.2634208
TX,28995881,Texas,2020-09-19,3827,4.2902645,135,.0965654,118375,86.8054328,0,.0620778
UT,3205958,Utah,2020-09-19,1077,38.4284510,3,.7797981,8213,756.4665538,33,.6862223
VA,8535519,Virginia,2020-09-19,953,13.8362998,41,.3514725,35043,340.5885453,71,.3749040
VT,623989,Vermont,2020-09-19,4,164.1054570,0,4.4872586,701,4294.7872479,0,4.0064809
WA,7614893,Washington,2020-09-19,0,12.7513282,0,.3677005,0,349.0791007,0,.2889075
WI,5822434,Wisconsin,2020-09-19,2403,20.2664384,3,.4465486,12592,429.1847705,50,.3778489
WV,1792147,West Virginia,2020-09-19,191,36.8831351,11,.4463920,6353,501.4097616,0,1.2275779
WY,578759,Wyoming,2020-09-19,33,88.4651470,0,1.2094844,33,1350.6485428,2,2.9373193
AK,731545,Alaska,2020-09-20,93,53.1751293,0,.2733940,4075,463.8128892,0,.9568789
AL,4903185,Alabama,2020-09-20,798,10.2586380,0,.0407898,5595,85.4954484,0,.1427643
AR,3017825,Arkansas,2020-09-20,563,19.3185490,8,.0994093,17549,218.6674178,4,.2650916
AZ,7278717,Arizona,2020-09-20,467,4.2040376,9,.0549547,10701,86.9521373,-6,.0000000
CA,39512223,California,2020-09-20,4265,2.2474058,75,.0329012,179272,78.5377224,0,.0000000
CO,5758736,Colorado,2020-09-20,606,16.8439741,0,.2257440,13550,572.3999155,10,.0173649
CT,3565287,Connecticut,2020-09-20,0,26.8421589,0,.3646270,0,908.2298283,0,.0280482
DC,705749,District of Columbia,2020-09-20,53,120.4394197,1,1.8420147,4267,4561.2533634,0,.1416934
DE,973764,Delaware,2020-09-20,117,81.5392641,0,1.2323314,1710,3136.0781462,0,.0000000
FL,21477737,Florida,2020-09-20,2521,5.0610546,9,.0558718,26535,152.7162755,81,.0605278
GA,10617423,Georgia,2020-09-20,1134,6.0278280,3,.0188370,15433,88.4772134,39,.1695327
HI,1415872,Hawaii,2020-09-20,109,40.1872486,0,.1412557,9252,620.1125525,26,1.4125571
IA,3155070,Iowa,2020-09-20,621,20.6017616,1,.0633900,4504,279.3598874,0,.6339004
ID,1787065,Idaho,2020-09-20,288,38.2750488,3,.1119153,1693,472.6185114,10,1.2310688
IL,12671821,Illinois,2020-09-20,1402,6.8419527,14,.0315661,48011,118.8542673,0,.1736136
IN,6732219,Indiana,2020-09-20,746,9.1203212,3,.0445618,6438,181.0695701,52,.2673710
KS,2913314,Kansas,2020-09-20,0,15.5149771,0,.1029755,0,342.7368282,0,.4119020
KY,4467673,Kentucky,2020-09-20,436,11.5048707,3,.0671491,0,223.4944232,0,.2685962
LA,4648794,Louisiana,2020-09-20,936,13.5949238,26,.1505767,32013,284.7405155,0,.1720876
MA,6949503,Massachusetts,2020-09-20,359,8.5617633,15,.1295057,62220,309.1156303,8,.1438952
MD,6045680,Maryland,2020-09-20,412,10.1394715,3,.1488666,28886,419.5723227,0,.1323259
ME,1344212,Maine,2020-09-20,44,31.1706784,0,.5207512,2951,1408.1856136,0,.5951442
MI,9986857,Michigan,2020-09-20,0,3.1241060,0,.0600790,0,180.3370169,0,.0100132
MN,5639632,Minnesota,2020-09-20,1296,8.8126317,2,.1241216,22618,376.6380501,39,.1063899
MO,6137428,Missouri,2020-09-20,1328,10.1834189,2,.0977608,12982,376.2976934,0,.0977608
MS,2976149,Mississippi,2020-09-20,277,16.1282248,1,.0336005,277,325.0509299,0,.1680023
MT,1068778,Montana,2020-09-20,136,41.2620769,1,.0000000,1973,545.3892202,3,.5613888
NC,10488084,North Carolina,2020-09-20,1333,5.9591437,8,.0190693,33798,97.5964723,0,.0572078
ND,762062,North Dakota,2020-09-20,351,88.5754702,0,.2624458,5737,1450.6693681,7,.9185604
NE,1934408,Nebraska,2020-09-20,410,28.3290805,0,.0516954,3365,429.3303171,0,.0516954
NH,1359711,New Hampshire,2020-09-20,27,26.6233045,0,.0735450,8523,563.9433674,0,.0735450
NJ,8882190,New Jersey,2020-09-20,453,4.7961145,3,.0112585,60414,183.4907832,10,.0225170
NM,2096829,New Mexico,2020-09-20,162,19.5533351,6,.0953821,6493,819.6185764,15,.2384553
NV,3080156,Nevada,2020-09-20,385,14.4473202,3,.0649318,4498,569.6464725,0,.1298636
NY,19453561,New York,2020-09-20,862,1.9430890,2,.0102809,100355,139.0747946,0,.0205618
OH,11689100,Ohio,2020-09-20,762,3.7385256,3,.0171100,36602,269.1738457,23,.0513299
OK,3956971,Oklahoma,2020-09-20,1003,13.1919087,3,.0505437,1003,786.6117796,0,.1516311
OR,4217737,Oregon,2020-09-20,202,12.9690400,1,.0711282,2159,716.4268422,0,.1422564
PA,12801989,Pennsylvania,2020-09-20,733,4.5852250,25,.0468677,12785,182.8856438,0,.0390564
RI,1059361,Rhode Island,2020-09-20,82,60.5081743,3,.4719826,8291,2185.0908236,6,.3775861
SC,5148714,South Carolina,2020-09-20,468,11.3620605,11,.1359563,9330,197.0394937,30,.1553786
SD,884659,South Dakota,2020-09-20,252,57.8754074,2,.6782274,1132,573.8934437,20,.9043032
TN,6833174,Tennessee,2020-09-20,2075,9.7319342,2,.0878069,40039,155.9158306,43,.2048828
TX,28995881,Texas,2020-09-20,2466,3.4073805,45,.0448340,30312,50.6140855,0,.0482827
UT,3205958,Utah,2020-09-20,920,31.6598034,0,.2807273,6215,428.4834673,17,.4990708
VA,8535519,Virginia,2020-09-20,856,11.9149169,25,.1405890,15362,185.2377108,11,.2108835
VT,623989,Vermont,2020-09-20,5,151.1244589,0,1.6025924,1095,2163.6599363,0,2.0833701
WA,7614893,Washington,2020-09-20,597,13.0271036,0,.1313216,18370,209.6418164,33,.1838503
WI,5822434,Wisconsin,2020-09-20,1735,16.1959758,1,.1717495,8390,196.5329276,34,.2232743
WV,1792147,West Virginia,2020-09-20,180,34.4279794,2,.2231960,4818,435.2879535,0,.7253869
WY,578759,Wyoming,2020-09-20,91,86.0461781,0,.6911340,91,1196.6984531,1,1.9006184
AK,731545,Alaska,2020-09-21,71,52.7650384,0,.0000000,1720,680.3409223,0,1.2302729
AL,4903185,Alabama,2020-09-21,818,10.1770584,2,.0000000,5500,116.4957064,260,.9381657
AR,3017825,Arkansas,2020-09-21,641,19.5505041,16,.0994093,7540,219.7609205,19,1.6236859
AZ,7278717,Arizona,2020-09-21,233,3.9842186,2,.0412161,7020,52.3718672,2,.5495474
CA,39512223,California,2020-09-21,3294,1.8601839,31,.0177160,149624,62.0035982,0,.1012345
CO,5758736,Colorado,2020-09-21,501,13.7877479,0,.1215545,13046,457.5656880,6,.7119618
CT,3565287,Connecticut,2020-09-21,497,23.9531909,3,.1963376,45618,914.9614042,0,1.1499775
DC,705749,District of Columbia,2020-09-21,23,104.9948353,1,.9918540,2600,4563.3787650,0,.4250803
DE,973764,Delaware,2020-09-21,101,68.4970896,6,.6161657,1792,3261.2624825,0,.1026943
FL,21477737,Florida,2020-09-21,1685,4.0693300,21,.0419039,18171,155.2770667,94,.0651838
GA,10617423,Georgia,2020-09-21,1184,5.3967898,2,.0376739,20041,139.7514256,17,.1506957
HI,1415872,Hawaii,2020-09-21,77,31.5000226,0,.2825114,3654,496.9375763,4,1.1300457
IA,3155070,Iowa,2020-09-21,660,17.0202246,9,.1584751,3316,226.2390375,0,.5071203
ID,1787065,Idaho,2020-09-21,244,31.7839586,2,.2797884,2333,397.2994827,7,.9512805
IL,12671821,Illinois,2020-09-21,1477,6.0370171,7,.0473492,38234,97.1131142,0,.1341559
IN,6732219,Indiana,2020-09-21,522,8.8975121,6,.0445618,4272,153.2926959,41,.1336855
KS,2913314,Kansas,2020-09-21,1674,22.9635391,4,.1373007,9942,304.7388644,35,.4119020
KY,4467673,Kentucky,2020-09-21,375,16.0710061,1,.0895321,10488,230.9703508,25,.3581283
LA,4648794,Louisiana,2020-09-21,243,15.9611288,9,.1075548,6793,231.6299668,0,.3226643
MA,6949503,Massachusetts,2020-09-21,256,9.8424305,7,.0719476,36649,223.4692179,8,.2302323
MD,6045680,Maryland,2020-09-21,412,11.7108415,4,.0827037,17349,292.3575181,52,.3804369
ME,1344212,Maine,2020-09-21,27,37.2709067,1,.2975721,1254,921.8783942,1,1.7110396
MI,9986857,Michigan,2020-09-21,1575,6.5185674,12,.0500658,52198,192.6431909,0,.1702237
MN,5639632,Minnesota,2020-09-21,925,9.6460195,4,.0886583,16916,358.8000068,36,.3014381
MO,6137428,Missouri,2020-09-21,1463,11.4054291,12,.1140543,8991,326.2115661,0,.2118151
MS,2976149,Mississippi,2020-09-21,192,22.0419072,0,.1344019,3743,482.1667195,108,.9408131
MT,1068778,Montana,2020-09-21,130,57.6359169,3,.3742592,8449,1223.6404567,6,1.9648608
NC,10488084,North Carolina,2020-09-21,800,6.9221414,4,.0476731,12721,140.3211492,0,.2002272
ND,762062,North Dakota,2020-09-21,286,71.1228220,9,.5248917,3244,1013.4346024,7,2.8869042
NE,1934408,Nebraska,2020-09-21,286,23.3146265,0,.2067816,2456,292.4408915,0,.8788218
NH,1359711,New Hampshire,2020-09-21,5,17.7978997,0,.1470901,5644,380.8897626,1,1.2502657
NJ,8882190,New Jersey,2020-09-21,392,3.3550284,2,.0225170,392,58.9381673,5,.2026527
NM,2096829,New Mexico,2020-09-21,67,13.3534971,2,.0953821,5443,261.2516328,6,.1430732
NV,3080156,Nevada,2020-09-21,232,9.5774370,0,.0649318,1608,146.1289623,0,.0649318
NY,19453561,New York,2020-09-21,573,1.3519376,1,.0102809,58319,56.6220241,0,.0102809
OH,11689100,Ohio,2020-09-21,856,2.9429126,8,.0085550,30864,127.9824794,56,.0769948
OK,3956971,Oklahoma,2020-09-21,1101,11.6250536,2,.0505437,1101,373.1894927,53,.4296215
OR,4217737,Oregon,2020-09-21,194,11.5464762,3,.0474188,2729,340.2298436,39,.5216067
PA,12801989,Pennsylvania,2020-09-21,234,3.6322481,23,.0390564,9083,121.7935744,0,.1718483
RI,1059361,Rhode Island,2020-09-21,52,49.1805909,3,.4719826,2136,1414.1543817,0,1.9823271
SC,5148714,South Carolina,2020-09-21,416,9.6723182,13,.1359563,11523,161.1276136,41,.5244028
SD,884659,South Dakota,2020-09-21,173,45.3281999,0,.6782274,670,450.1169377,9,2.2607581
TN,6833174,Tennessee,2020-09-21,895,5.4293949,15,.1170759,12280,81.6458062,40,.2634208
TX,28995881,Texas,2020-09-21,9853,6.0387888,24,.0379364,29010,32.1907791,0,.0413852
UT,3205958,Utah,2020-09-21,622,56.3638076,1,.2495354,3886,267.9698237,26,.4990708
VA,8535519,Virginia,2020-09-21,627,21.1469273,6,.0937260,16609,127.3853412,79,.3163252
VT,623989,Vermont,2020-09-21,4,278.6908103,0,.9615554,844,1449.0640059,0,3.5257032
WA,7614893,Washington,2020-09-21,349,23.1651318,0,.0787930,13516,142.8385139,14,.2889075
WI,5822434,Wisconsin,2020-09-21,1296,31.2755799,2,.0686998,6821,173.4326229,39,.3778489
WV,1792147,West Virginia,2020-09-21,117,23.9935675,2,.0557990,5212,373.7416629,0,1.2275779
WY,578759,Wyoming,2020-09-21,73,60.8197885,0,.1727835,1700,1103.3953684,4,3.2828863
AK,731545,Alaska,2020-09-22,48,36.7714905,0,.0000000,2546,598.3227279,0,1.0935759
AL,4903185,Alabama,2020-09-22,804,7.8316441,18,.0611847,6036,106.8489156,117,.4894778
AR,3017825,Arkansas,2020-09-22,617,15.6404033,12,.1325458,6473,200.2435529,69,1.1266392
AZ,7278717,Arizona,2020-09-22,595,4.4238566,20,.0961708,9791,62.3186751,22,.4121605
CA,39512223,California,2020-09-22,2630,1.7235173,53,.0354321,131273,57.0582931,0,.0759259
CO,5758736,Colorado,2020-09-22,542,12.9889615,1,.2431089,10712,413.8581800,10,.5383126
CT,3565287,Connecticut,2020-09-22,136,21.3166570,1,.4207235,12058,706.5630341,0,.8694952
DC,705749,District of Columbia,2020-09-22,43,92.2424261,0,1.7003212,3889,3526.0411279,0,1.9837081
DE,973764,Delaware,2020-09-22,94,59.8707695,1,1.0269429,1624,2541.4782226,0,.4107771
FL,21477737,Florida,2020-09-22,2470,3.9622424,99,.1024316,19082,121.4047830,228,.1583035
GA,10617423,Georgia,2020-09-22,882,5.6605073,73,.2354620,12564,85.8588755,96,.4426686
HI,1415872,Hawaii,2020-09-22,56,36.5852280,0,1.7656963,1865,437.7514352,5,3.3195091
IA,3155070,Iowa,2020-09-22,548,18.7000605,12,.8240705,3487,194.6074097,0,1.4896658
ID,1787065,Idaho,2020-09-22,410,35.9807841,4,1.5108572,1748,326.4570679,8,2.6859683
IL,12671821,Illinois,2020-09-22,1531,6.6920137,29,.2446373,41829,91.3680836,0,.3787932
IN,6732219,Indiana,2020-09-22,599,8.6301411,8,.2673710,27439,189.7145651,81,.4010565
KS,2913314,Kansas,2020-09-22,0,15.6179526,0,.2402762,0,376.7873974,0,.4462272
KY,4467673,Kentucky,2020-09-22,814,12.6464045,7,.1790641,9983,276.0945127,24,.3581283
LA,4648794,Louisiana,2020-09-22,752,14.2832743,11,.2151096,21182,324.7078705,0,.3441753
MA,6949503,Massachusetts,2020-09-22,173,8.7919956,11,.1438952,40518,293.3303288,18,.2590113
MD,6045680,Maryland,2020-09-22,344,9.9409827,12,.1819481,14449,367.2043509,66,.4465999
ME,1344212,Maine,2020-09-22,40,28.8644946,0,.5207512,40,1207.3988329,2,2.0086117
MI,9986857,Michigan,2020-09-22,695,4.0252904,16,.0801053,20211,152.1699970,0,.1501974
MN,5639632,Minnesota,2020-09-22,480,8.3516088,10,.1595849,8386,290.7104577,54,.4078280
MO,6137428,Missouri,2020-09-22,1059,8.2444959,57,.2606955,35348,326.1789792,0,.3258694
MS,2976149,Mississippi,2020-09-22,465,14.7842060,36,.6048084,5595,403.3400209,0,.5712080
MT,1068778,Montana,2020-09-22,271,40.2328641,3,1.5906016,2747,966.7115154,8,.8420832
NC,10488084,North Carolina,2020-09-22,1168,5.6349663,39,.2192965,7390,108.5231583,0,.0762770
ND,762062,North Dakota,2020-09-22,264,69.4169241,5,2.7556813,2697,1165.2595196,22,1.5746750
NE,1934408,Nebraska,2020-09-22,305,26.0544828,10,1.0856035,2230,413.6149147,14,.3101724
NH,1359711,New Hampshire,2020-09-22,38,26.3291244,0,.9560855,3133,249.9060462,1,.4412702
NJ,8882190,New Jersey,2020-09-22,426,4.7173051,7,.1576188,44466,109.7814841,35,.1238433
NM,2096829,New Mexico,2020-09-22,104,17.5503105,2,.4292196,3784,452.6835522,17,.6199838
NV,3080156,Nevada,2020-09-22,262,11.8825150,15,.3571248,2282,306.0234611,0,.3895907
NY,19453561,New York,2020-09-22,754,1.5781172,4,.0308427,83997,104.7057657,0,.0616854
OH,11689100,Ohio,2020-09-22,685,3.1396771,12,.0598848,32626,210.8374469,70,.1625446
OK,3956971,Oklahoma,2020-09-22,1164,12.3832093,14,.1769030,28234,716.7098268,100,.7834275
OR,4217737,Oregon,2020-09-22,318,12.5659803,3,.1896752,3783,674.6034663,24,.8298289
PA,12801989,Pennsylvania,2020-09-22,834,4.5930363,19,.0703016,11569,185.5414811,0,.2343386
RI,1059361,Rhode Island,2020-09-22,112,53.7116243,2,.7551722,6527,2250.0356347,11,2.7374993
SC,5148714,South Carolina,2020-09-22,2665,16.3535982,31,.2330679,28366,308.6013323,72,.7574707
SD,884659,South Dakota,2020-09-22,320,89.2999450,0,1.1303791,1323,1290.5537614,26,3.7302509
TN,6833174,Tennessee,2020-09-22,739,10.6685414,28,.1756139,11998,133.1445680,64,.4097657
TX,28995881,Texas,2020-09-22,17820,11.1395132,77,.0793216,45234,51.7970121,0,.0827704
UT,3205958,Utah,2020-09-22,650,99.9077343,2,.6238385,6908,447.6976929,30,.9045658
VA,8535519,Virginia,2020-09-22,872,38.7908456,39,.2928937,12943,189.6194010,21,.3749040
VT,623989,Vermont,2020-09-22,2,467.1556710,0,3.2051847,602,1812.2114332,0,3.2051847
WA,7614893,Washington,2020-09-22,645,38.8974605,33,.3283040,4343,154.1715688,52,.3020397
WI,5822434,Wisconsin,2020-09-22,1739,53.3282129,7,.3778489,12604,203.1109326,73,.4293737
WV,1792147,West Virginia,2020-09-22,213,32.8656076,5,.6695879,3153,324.4711511,0,1.3949749
WY,578759,Wyoming,2020-09-22,72,87.6012295,0,2.0734019,709,851.6498232,6,3.6284533
AK,731545,Alaska,2020-09-23,55,53.3118263,0,.8201819,2007,460.2587674,0,2.4605458
AL,4903185,Alabama,2020-09-23,569,9.5856061,31,.2039491,5350,83.8026711,94,.6526370
AR,3017825,Arkansas,2020-09-23,982,20.2132330,20,.4307738,8950,175.6894452,43,1.2591850
AZ,7278717,Arizona,2020-09-23,438,4.5612434,27,.1511255,9084,57.4139646,25,.3297284
CA,39512223,California,2020-09-23,3146,1.9006777,133,.0759259,75368,36.6848507,0,.0607407
CO,5758736,Colorado,2020-09-23,654,14.4823447,12,.5383126,13151,282.5620067,43,.5035827
CT,3565287,Connecticut,2020-09-23,155,23.8129497,1,.8975435,10074,488.7404576,0,.8133988
DC,705749,District of Columbia,2020-09-23,29,109.3873318,0,3.8257227,1815,2397.4529188,0,2.1254015
DE,973764,Delaware,2020-09-23,69,66.2378153,1,2.4646629,1207,1650.6052801,0,.9242486
FL,21477737,Florida,2020-09-23,2590,4.4371528,203,.2327992,23638,84.5154217,172,.1396795
GA,10617423,Georgia,2020-09-23,1457,6.6965402,96,.4144132,19788,96.1815311,259,.6310382
HI,1415872,Hawaii,2020-09-23,63,43.1536184,0,2.9663698,3079,522.2929756,14,4.4495548
IA,3155070,Iowa,2020-09-23,1036,23.9297385,8,1.3945808,6771,256.8247297,0,1.9967861
ID,1787065,Idaho,2020-09-23,446,45.6055040,4,2.4621376,1248,448.8924577,14,3.6372488
IL,12671821,Illinois,2020-09-23,1848,8.4360409,22,.3709017,46391,114.2377248,0,.5129492
IN,6732219,Indiana,2020-09-23,711,11.8831547,10,.2970789,31028,230.7114489,47,.6981353
KS,2913314,Kansas,2020-09-23,1267,26.5333569,21,.3089265,7590,473.3441023,60,.6521782
KY,4467673,Kentucky,2020-09-23,786,19.6746718,5,.2238302,148313,781.5477990,20,.4924264
LA,4648794,Louisiana,2020-09-23,616,20.6074952,21,.2796424,13035,781.6866052,0,.4302191
